order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,subcategory,product_name,sales,quantity,discount,profit,review
CA-2011-143917,7/25/2013,7/27/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,San Francisco,California,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,4,0,327.506,Decent for the price.
CA-2011-143917,7/25/2013,7/27/2013,Second Class,KL-16645,Ken Lonsdale,Consumer,San Francisco,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,77.92,5,0,34.2848,Poor performance!
CA-2011-146528,7/25/2013,7/27/2013,Second Class,VF-21715,Vicky Freymann,Home Office,Los Angeles,California,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,6.48,8,0,3.1752,Highly recommended.
CA-2011-146528,,7/27/2013,Second Class,VF-21715,Vicky Freymann,Home Office,Los Angeles,California,West,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,15.52,1,0,4.5008,
US-2011-155894,,7/30/2013,Second Class,CL-11890,Carl Ludwig,Consumer,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.552,4,0.2,-29.3436,Poor performance!
CA-2011-126760,,8/2/2013,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,911.984,3,0.2,113.998,Decent for the price.
CA-2011-126760,,8/2/2013,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,2,0.2,-109.5822,Poor performance!
CA-2011-126760,7/26/2013,8/2/2013,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134.01,3,0,36.1827,Decent for the price.
CA-2011-126760,,8/2/2013,Standard Class,KM-16720,Kunst Miller,Consumer,North Las Vegas,Nevada,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,0,0,70.0977,
CA-2011-159121,,8/1/2013,Standard Class,JO-15145,Jack O'Briant,Corporate,Draper,Utah,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,111.93,3,0,34.6983,Highly recommended.
CA-2011-116190,,8/1/2013,Standard Class,SG-20470,Sheri Gordon,Consumer,Atlanta,Georgia,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,7,0,18.3276,Poor performance!
CA-2011-116190,,8/1/2013,Standard Class,SG-20470,Sheri Gordon,Consumer,Atlanta,Georgia,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,162.89,2,0,76.5583,Highly recommended.
CA-2011-116190,7/26/2013,8/1/2013,Standard Class,SG-20470,Sheri Gordon,Consumer,Atlanta,Georgia,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,,0,9.2556,
CA-2011-169019,,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,3,0.8,-3701.8928,Decent for the price.
CA-2011-169019,,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.496,,0.6,-10.0602,Highly recommended.
CA-2011-169019,7/26/2013,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,3,0.8,-26.8544,Poor performance!
CA-2011-169019,,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,4,0.2,-26.946,
CA-2011-169019,,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,,0.8,-13.32,Decent for the price.
CA-2011-169019,7/26/2013,7/30/2013,Standard Class,LF-17185,Luke Foster,Consumer,San Antonio,Texas,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,5,0.8,-12.09,Poor performance!
CA-2011-124709,7/27/2013,7/29/2013,Second Class,GW-14605,Giulietta Weimer,Consumer,San Francisco,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08,Decent for the price.
US-2011-150126,7/27/2013,8/2/2013,Standard Class,AS-10045,Aaron Smayling,Corporate,New York City,New York,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,65.78,2,0,32.2322,Poor performance!
CA-2011-169642,,7/30/2013,Second Class,BB-10990,Barry Blumstein,Corporate,Los Angeles,California,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,,0,0,Poor performance!
CA-2011-131541,7/28/2013,7/28/2013,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,2,0.2,5.191,Poor performance!
CA-2011-131541,7/28/2013,7/28/2013,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,5,0.2,12.9888,Poor performance!
CA-2011-131541,,7/28/2013,Same Day,CK-12205,Chloris Kastensmidt,Consumer,Apopka,Florida,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,6,0.2,16.5186,Highly recommended.
CA-2011-111192,,8/5/2013,Standard Class,TS-21430,Tom Stivers,Corporate,Seattle,Washington,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,7,0,259.8896,Decent for the price.
CA-2011-117345,,8/5/2013,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,,0.2,5.9211,Poor performance!
CA-2011-117345,8/1/2013,8/5/2013,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,3,0.2,12.1352,
CA-2011-117345,8/1/2013,8/5/2013,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,4,0.2,10.2245,
CA-2011-117345,8/1/2013,8/5/2013,Standard Class,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,1,0.2,29.364,Decent for the price.
CA-2011-152296,8/1/2013,8/3/2013,First Class,IL-15100,Ivan Liston,Consumer,San Francisco,California,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,2,0.2,6.9132,
CA-2011-162684,8/1/2013,8/6/2013,Standard Class,AS-10630,Ann Steele,Home Office,Philadelphia,Pennsylvania,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",5.68,3,0.2,1.917,Poor performance!
US-2011-106299,8/2/2013,8/8/2013,Standard Class,NZ-18565,Nick Zandusky,Home Office,Springfield,Missouri,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.7,2,0,12.549,Poor performance!
US-2011-106299,8/2/2013,8/8/2013,Standard Class,NZ-18565,Nick Zandusky,Home Office,Springfield,Missouri,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,5,0,9.116,Decent for the price.
US-2011-106299,8/2/2013,8/8/2013,Standard Class,NZ-18565,Nick Zandusky,Home Office,Springfield,Missouri,Central,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,838.38,2,0,226.3626,Decent for the price.
CA-2011-133690,8/3/2013,8/5/2013,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,Poor performance!
CA-2011-133690,8/3/2013,8/5/2013,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,2,0.2,0.2925,Poor performance!
CA-2011-125612,8/3/2013,8/8/2013,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,1,0,18.7812,
CA-2011-125612,8/3/2013,8/8/2013,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,2,0,26.598,Poor performance!
CA-2011-125612,8/3/2013,8/8/2013,Standard Class,BK-11260,Berenike Kampe,Consumer,New York City,New York,East,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,,0,5.7672,Decent for the price.
CA-2011-128986,8/3/2013,8/5/2013,Second Class,GH-14410,Gary Hansen,Home Office,Glendale,Arizona,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,93.024,2,0.2,33.7212,Decent for the price.
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,Highly recommended.
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,3,0,219.4416,Poor performance!
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,,0,4.264,
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,Decent for the price.
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.945,Highly recommended.
CA-2011-126361,8/4/2013,8/9/2013,Second Class,VD-21670,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,5,0.2,4.7792,Decent for the price.
CA-2011-134215,8/4/2013,8/8/2013,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,1,0,27.5292,Decent for the price.
CA-2011-134215,8/4/2013,8/8/2013,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,2,0,124.6752,Poor performance!
CA-2011-134215,8/4/2013,8/8/2013,Standard Class,ML-17395,Marina Lichtenstein,Corporate,Bangor,Maine,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,,0,104.7222,Decent for the price.
CA-2011-118962,8/5/2013,8/9/2013,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,,0,9.8418,Highly recommended.
CA-2011-118962,8/5/2013,8/9/2013,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,3,0,53.2608,Decent for the price.
CA-2011-118962,8/5/2013,8/9/2013,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,2,0.2,21.259,
CA-2011-150490,8/5/2013,8/11/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,San Francisco,California,West,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,7,0,1.636,Poor performance!
CA-2011-150490,8/5/2013,8/11/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,San Francisco,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,15.78,1,0,0.6312,Poor performance!
CA-2011-150490,8/5/2013,8/11/2013,Standard Class,SS-20590,Sonia Sunley,Consumer,San Francisco,California,West,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2,0,12.8744,Highly recommended.
US-2011-117968,8/5/2013,8/7/2013,Second Class,RS-19420,Ricardo Sperren,Corporate,Meriden,Connecticut,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,2,0,22.2516,Poor performance!
US-2011-117968,8/5/2013,8/7/2013,Second Class,RS-19420,Ricardo Sperren,Corporate,Meriden,Connecticut,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,3,0,2.0064,
US-2011-117968,8/5/2013,8/7/2013,Second Class,RS-19420,Ricardo Sperren,Corporate,Meriden,Connecticut,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1133.35,2,0,294.671,Highly recommended.
CA-2011-110065,8/5/2013,8/11/2013,Standard Class,SP-20650,Stephanie Phelps,Corporate,New York City,New York,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,5,0,36.7173,Poor performance!
CA-2011-110065,8/5/2013,8/11/2013,Standard Class,SP-20650,Stephanie Phelps,Corporate,New York City,New York,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",15.96,1,0,7.0224,Poor performance!
CA-2011-124723,8/5/2013,8/12/2013,Standard Class,GZ-14470,Gary Zandusky,Consumer,Texas City,Texas,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,,0.3,41.934,Poor performance!
CA-2011-115357,8/6/2013,8/11/2013,Second Class,RF-19735,Roland Fjeld,Consumer,Columbia,South Carolina,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",62.91,2,0,22.6476,Highly recommended.
CA-2011-137575,8/6/2013,8/11/2013,Standard Class,TB-21625,Trudy Brown,Consumer,New York City,New York,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,3,0,83.9916,Decent for the price.
CA-2011-131450,8/8/2013,8/15/2013,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,2,0,22.0748,Decent for the price.
CA-2011-131450,8/8/2013,8/15/2013,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,2,0.2,434.9913,Poor performance!
CA-2011-131450,8/8/2013,8/15/2013,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,3,0.2,55.745,Poor performance!
CA-2011-131450,8/8/2013,8/15/2013,Standard Class,LR-16915,Lena Radford,Consumer,San Diego,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,,0,91.7728,Poor performance!
CA-2011-151708,8/8/2013,8/14/2013,Standard Class,MB-17305,Maria Bertelson,Consumer,Glendale,Arizona,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",121.376,8,0.2,-3.0344,Decent for the price.
CA-2011-151708,8/8/2013,8/14/2013,Standard Class,MB-17305,Maria Bertelson,Consumer,Glendale,Arizona,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,4,0.2,-10.7973,Decent for the price.
CA-2011-154669,8/8/2013,8/11/2013,Second Class,TM-21010,Tamara Manning,Consumer,Vacaville,California,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,3,0,110.0528,Highly recommended.
CA-2011-124478,8/8/2013,8/12/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,,0,274.995,Poor performance!
CA-2011-124478,8/8/2013,8/12/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,1,0.1,37.23,Decent for the price.
CA-2011-124478,8/8/2013,8/12/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3,0,17.253,Highly recommended.
CA-2011-124478,8/8/2013,8/12/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,3,0,22.6296,Poor performance!
CA-2011-124478,8/8/2013,8/12/2013,Standard Class,MA-17560,Matt Abelman,Home Office,Trenton,Michigan,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,6,0,83.9944,Highly recommended.
CA-2011-156790,8/8/2013,8/10/2013,Second Class,VG-21790,Vivek Gonzalez,Consumer,Jacksonville,Florida,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,2,0.2,-7.7728,Decent for the price.
CA-2011-167850,8/9/2013,8/16/2013,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,4,0.2,22.298,
CA-2011-167850,8/9/2013,8/16/2013,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,2,0.2,5.4432,Decent for the price.
CA-2011-110527,8/9/2013,8/16/2013,Standard Class,ED-13885,Emily Ducich,Home Office,San Diego,California,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,3,0,9.6048,Poor performance!
CA-2011-166471,8/9/2013,8/13/2013,Standard Class,MG-17650,Matthew Grinstein,Home Office,Seattle,Washington,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,8,0.2,68.198,Highly recommended.
CA-2011-166471,8/9/2013,8/13/2013,Standard Class,MG-17650,Matthew Grinstein,Home Office,Seattle,Washington,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219.168,4,0.2,-43.8336,Highly recommended.
CA-2011-169726,8/9/2013,8/13/2013,Standard Class,JH-15985,Joseph Holt,Consumer,Seattle,Washington,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744,2,0.2,643.9825,Poor performance!
CA-2011-141901,8/9/2013,8/14/2013,Standard Class,GM-14500,Gene McClure,Consumer,Fresno,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,7,0,2.691,Highly recommended.
CA-2011-161249,8/9/2013,8/13/2013,Standard Class,RD-19720,Roger Demir,Consumer,Phoenix,Arizona,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,1,0.2,-0.9486,
CA-2011-161249,8/9/2013,8/13/2013,Standard Class,RD-19720,Roger Demir,Consumer,Phoenix,Arizona,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,3,0.7,-6.5415,Highly recommended.
CA-2011-127012,8/11/2013,8/15/2013,Standard Class,GM-14680,Greg Matthias,Consumer,Seattle,Washington,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,5,0,5.434,Decent for the price.
CA-2011-127012,8/11/2013,8/15/2013,Standard Class,GM-14680,Greg Matthias,Consumer,Seattle,Washington,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,1,0,10.6522,Highly recommended.
CA-2011-127012,8/11/2013,8/15/2013,Standard Class,GM-14680,Greg Matthias,Consumer,Seattle,Washington,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,1,0,10.7912,Highly recommended.
CA-2011-154641,8/11/2013,8/16/2013,Standard Class,KL-16645,Ken Lonsdale,Consumer,New York City,New York,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,2,0,18.767,
CA-2011-109302,8/12/2013,8/16/2013,Standard Class,CS-12175,Charles Sheldon,Corporate,Lakewood,New Jersey,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",196.21,1,0,98.105,Decent for the price.
